model,rev,fw_ver,fw_url,date,fsize,sha1,md5
A2,DSR-150,2.11,ftp://ftp.dlink.ca/PRODUCTS/DSR-150/DSR-150_REVA2_FIRMWARE_2.11_WW.zip,2016-02-04 00:00:00,,525b8f93cf67367f0f449ad50b0f509e274ae849,67cd1c4e45a76043627c6808a81f1405
A1,DSR-150,1.09B32,ftp://ftp.dlink.ca/PRODUCTS/DSR-150/DSR-150_REVA1_FIRMWARE_1.09B32.ZIP,2014-06-20 00:00:00,,6769638a4b18c5cc6ac0370176f481b055954f39,89e2d761095a1ac9e8088adca728d81a
A1,DSR-250,2.11,ftp://ftp.dlink.ca/PRODUCTS/DSR-250/DSR-250_REVA1_FIRMWARE_2.11_WW.zip,2016-06-13 00:00:00,,58c070ead57f3b9310849568c917e4bd734ad4f1,e49d06d64bac7e0b697524afb361d7d2
A,DSR-150N,2.11,ftp://ftp.dlink.ca/PRODUCTS/DSR-150N/DSR-150N_REVA2_FIRMWARE_2.11_WW.zip,2016-02-04 00:00:00,,09dd4d6e0317311ce4418e115e98afb41e1a4552,d2a8d2ad4f7ed066dc6597ee343b7e48
A2,DSR-250,2.11,ftp://ftp.dlink.ca/PRODUCTS/DSR-250/DSR-250_REVA2_FIRMWARE_2.11_WW.zip,2016-02-04 00:00:00,,82cfe42a70ba6212d467aad9138a1ec70d57aadc,9af62627ca944345207818c851e011dc
A3,DSR-250,2.11,ftp://ftp.dlink.ca/PRODUCTS/DSR-250/DSR-250_REVA2_FIRMWARE_2.11_WW.zip,2016-02-04 00:00:00,,82cfe42a70ba6212d467aad9138a1ec70d57aadc,9af62627ca944345207818c851e011dc
A1,DSR-250N,2.11,ftp://ftp.dlink.ca/PRODUCTS/DSR-250N/DSR-250N_A1_FIRMWARE_2.11_WW.zip,2016-06-13 00:00:00,,c2b8ef20c354b292b3f2e3537ebfdf723b7c234d,4a267d34bdf9d5a2f8849d50bfd9ccbd
ALL,DSN-5410-10,2.9.2.9,ftp://ftp.dlink.ca/PRODUCTS/DSN-5410-10/DSN-5410-10_FIRMWARE_2.9.2.9.ZIP,2013-05-01 00:00:00,,15d75fc582916c3d7a37abd5fde812bbcc3da410,3b4dcff63f861a923e0050173e5a8811
A2,DSR-250N,2.11,ftp://ftp.dlink.ca/PRODUCTS/DSR-250N/DSR-250N_REVA2_FIRMWARE_2.11_WW.zip,2016-02-04 00:00:00,,415e51274621ecb735bb46da64647135518797b7,6ca0940b5a408b1458ceb688b9709060
B,DSR-250N,2.11,ftp://ftp.dlink.ca/PRODUCTS/DSR-250N/REVB/DSR-250N_REVB1_FIRMWARE_2.11_WW.zip,2016-02-04 00:00:00,,85d14e4086b5bd72840999ef0c0fa53256800afa,71c2b389c7fa48334d3e123bace55da0
A,DSR-500N,2.11B201C,ftp://ftp.dlink.ca/PRODUCTS/DSR-500N/DSR-500N_REVA_FIRMWARE_2.11B201C_WW,2016-04-20 00:00:00,,273d45784c132d87cf13b3393e5577cbce66f427,8d9d395408e6d07598ec07f7351468a9
A1,DSR-500AC,3.07,ftp://ftp.dlink.ca/PRODUCTS/DSR-500AC/DSR-500AC_REVA_FIRMWARE_3.07_WW,2016-07-13 00:00:00,,5ea56d6aa7f749c154a0f10ec3944b99bf9f4b32,856e17d62236d946621b6d4314d8c013
ALL,DVG-2001S,1.07,ftp://ftp.dlink.ca/PRODUCTS/DVG-2001S/DVG-2001S_FIRMWARE_1.07.TFP,2013-05-01 00:00:00,,be4fec224d256968bed0e652f501bfa1232c47f2,31ff33eb9bb02846435ea337a3c2c604
ALL,DWL-1750,1.00,ftp://ftp.dlink.ca/PRODUCTS/DWL-1750/DWL-1750_FIRMWARE_1.00.ZIP,2013-05-01 00:00:00,,efbbe78354c6d4334c2dd0a1ffe547651a5fb795,19109ffa405be55477d56aeff83f06e8
A,DWL-2000AP,1.58,ftp://ftp.dlink.ca/PRODUCTS/DWL-2000AP/DWL-2000AP_REVA_FIRMWARE_1.58.BIN,2013-05-01 00:00:00,,6a1f18690caabc0e5d374707c771ed78f197b2f6,d6053c8711105c3ffb9b5445099b5f32
B,DWL-2000AP,2.6,ftp://ftp.dlink.ca/PRODUCTS/DWL-2000AP/DWL-2000AP_REVB_FIRMWARE_2.60.BIN,2013-05-01 00:00:00,,3ae2648920c54bf1715b77e2723da180d4c52a3d,6b78dfea1bfa5ab8727c8145ae1618d7
C,DWL-2000AP,3.13,ftp://ftp.dlink.ca/PRODUCTS/DWL-2000AP/DWL-2000AP_REVC_FIRMWARE_3.13.BIN,2013-05-01 00:00:00,,301a97f56566e1d15398369f29a35f9ff5fd8fae,3991ea1b39cd678b38a5167384f3eec2
ALL,DWL-2100AP,2.13,ftp://ftp.dlink.ca/PRODUCTS/DWL-2100AP/DWL-2100AP_FIRMWARE_2.13.TFP,2013-05-01 00:00:00,,a665b3226cf41e2192e7697990f4873f2a3702c1,5bf70a8b613b0660a87b21ca669c3179
ALL,DWL-2200AP,2.00,ftp://ftp.dlink.ca/PRODUCTS/DWL-2200AP/DWL-2200AP_FIRMWARE_2.00.TFP,2013-05-01 00:00:00,,4ba3ebbd1553d65d93ba6ade0fdf45b9dd307ff3,bd838333a949f0355fe8ae06fb082300
B,DWC-1000,4.4.1.2,ftp://ftp.dlink.ca/PRODUCTS/DWC-1000/DWC-1000_REVB_FIRMWARE_4.4.1.2_WW,2015-10-28 00:00:00,,462354c2842d0bae9936f4d5894aa7d64165b9c3,5a001e3db21feeb178e2cbf77d1b292c
A,DWC-1000,4.4.1.2,ftp://ftp.dlink.ca/PRODUCTS/DWC-1000/DWC-1000_REVA_FIRMWARE_4.4.1.2_WW,2015-10-28 00:00:00,,ae901690116ee84d71831aa2ff6646580f55e528,8f3d6b41dc3a10d01252997350a0db65
A,DWC-2000,4.3.0.3,ftp://ftp.dlink.ca/PRODUCTS/DWC-2000/DWC-2000%20REVA_FIRMWARE_4.3.0.3.ZIP,2015-01-01 00:00:00,,7e9577b7d6258e372e9fbb0a7b40ac5fb000f94d,24792645263e2487ed31420274e8b8ba
A,DWL-2700AP,2.11,ftp://ftp.dlink.ca/PRODUCTS/DWL-2700AP/DWL-2700AP_REVA_FIRMWARE_2.11.TFP,2013-05-01 00:00:00,,4c96865dac4fc2786ec40ee53dd3e510f2daf939,f0b35e0f9def3436265e8f77852d9b2f
B,DWL-2700AP,3.30,ftp://ftp.dlink.ca/PRODUCTS/DWL-2700AP/DWL-2700AP_REVB_FIRMWARE_3.30.TFP,2013-05-01 00:00:00,,992997f39c9e7ae29741abddd2d72ad6d8185344,5543db6faeff924259c41f0dafddeace
ALL,DWL-3140AP,1.10,ftp://ftp.dlink.ca/PRODUCTS/DWL-3140AP/DWL-3140AP_FIRMWARE_1.10.ZIP,2013-05-01 00:00:00,,07240af195c33b2c2c3689c19125c00dc2b4b422,fa657898927fafbf4e68a45ad1ee723b
A,DWL-3200AP,2.40,ftp://ftp.dlink.ca/PRODUCTS/DWL-3200AP/DWL-3200AP_REVA_FIRMWARE_2.40.TFP,2013-05-01 00:00:00,,cb2b43bd3cbadcc5062e8d3121b8251df877ab76,9fa5135ab1432cdffc4adcc379b709b9
B,DWL-3200AP,2.55,ftp://ftp.dlink.ca/PRODUCTS/DWL-3200AP/DWL-3200AP_REVB_FIRMWARE_2.55.TFP,2013-05-01 00:00:00,,6ab7f2b90995fa5efbf33335122a0c7891df43e1,ec606c6d252846fa89664f0f1e4f6f1c
A,DWL-2600AP,4.2.0.10,ftp://ftp.dlink.ca/PRODUCTS/DWL-2600AP/DWL-2600AP_FIRMWARE_4.2.0.10.tar,2016-07-13 00:00:00,,d095520591e7419eee75a23eafa69226dfdf3432,f73679a0c4144774279e7345cabd1070
ALL,DWL-3500AP,3.0.0.16,ftp://ftp.dlink.ca/PRODUCTS/DWL-3500AP/DWL-3500AP_FIRMWARE_3.0.0.16.TAR,2013-05-01 00:00:00,,dbca1a885f963b75b0e1a79f24d0995791a8c0e1,68433ab68390b301ba66df6087c96d15
A,DWL-6000AP,1.07,ftp://ftp.dlink.ca/PRODUCTS/DWL-6000AP/DWL-6000AP_REVA_FIRMWARE_1.07.TFP,2013-05-01 00:00:00,,427125792f8877b8e73b62155f29b331cdbc9def,e8f8e3589ec5becb11870a9485fe512a
B,DWL-6000AP,2.12,ftp://ftp.dlink.ca/PRODUCTS/DWL-6000AP/DWL-6000AP_REVB_FIRMWARE_2.12.HAD,2013-05-01 00:00:00,,97c2f8b2473465e06fc086e816c741b9e5414a55,d9a113bf4ecdc56d34b152a6b25ebfd6
A,DWL-3600AP,4.2.0.10,ftp://ftp.dlink.ca/PRODUCTS/DWL-3600AP/DWL-3600AP_FIRMWARE_4.2.0.10.tar,2016-05-06 00:00:00,,eda65ba08e803e4a05f9e98a7a8f19538e713bed,7a78ea26ff61a535ff7a73c505cb99f5
A,DWL-6600AP,4.1.0.11,ftp://ftp.dlink.ca/PRODUCTS/DWL-6600AP/DWL-6600AP_FIRMWARE_41011.TAR,2013-05-01 00:00:00,,0415b0e14586abdcf7fd5867f88bcc0875b52ae6,3a8d2668309e47529a94c833de7eb788
ALL,DWL-7000AP,1.07,ftp://ftp.dlink.ca/PRODUCTS/DWL-7000AP/DWL-7000AP_FIRMWARE_1.07.TFP,2013-05-01 00:00:00,,141ac578220f896eb9c7bd8869e864231c445b82,f1797218d4e97bd6c118dab6864d1cf4
A,DWL-6600AP,4.2.0.10,ftp://ftp.dlink.ca/PRODUCTS/DWL-6600AP/DWL-6600AP_FIRMWARE_4.2.0.10.tar,2016-05-06 00:00:00,,eda65ba08e803e4a05f9e98a7a8f19538e713bed,7a78ea26ff61a535ff7a73c505cb99f5
ALL,DWL-700AP,2.02,ftp://ftp.dlink.ca/PRODUCTS/DWL-700AP/DWL-700AP_FIRMWARE_2.02.DLF,2013-05-01 00:00:00,,fa8a8408b2eb8cc58c85b7eb9ac8cffd8919e96f,d55f6d8fc10a6116e755dfa202d9c1aa
A2,DWL-6700AP,4.4.0.7,ftp://ftp.dlink.ca/PRODUCTS/DWL-6700AP/DWL-6700_FW_v4_4_0_7.bin,2015-10-01 00:00:00,,5ff770c1fecf336096f3b2fd16a0bd2f37d8721b,386bb3a8f012e9cde9276b8c4c1d1619
A,DWL-7100AP,1.03,ftp://ftp.dlink.ca/PRODUCTS/DWL-7100AP/DWL-7100AP_REVA_FIRMWARE_1.03.TFP,2013-05-01 00:00:00,,9a7753efeeaa172887b2fd5b4664c7b19acdb357,d29c0a29fc66223b676f0963bc3e3aee
B,DWL-7100AP,2.20,ftp://ftp.dlink.ca/PRODUCTS/DWL-7100AP/DWL-7100AP_REVB_FIRMWARE_2.20.TFP,2013-05-01 00:00:00,,a3c4cfa3343fc4e5f1b5dc213d381bfc32ed44a5,9302bdebc91aff75020795c204ed4723
A,DWL-6610AP,4.3.0.4,ftp://ftp.dlink.ca/PRODUCTS/DWL-6610AP/DWL-6610AP_FIRMWARE_4.3.0.4.tar,2016-05-06 00:00:00,,807cf6f1f9028db4da952955058aaa2b2e9292d4,43d2b99cc4f0fe8b1342cdcc4936af3d
ALL,DWL-7200AP,1.20,ftp://ftp.dlink.ca/PRODUCTS/DWL-7200AP/DWL-7200AP_FIRMWARE_1.20.TFP,2013-05-01 00:00:00,,469c537308b5240a80d8f9a1f181dbc2e70f0a33,2cfb678e9043b2602986f6d077810676
A,DWL-7700AP,2.00,ftp://ftp.dlink.ca/PRODUCTS/DWL-7700AP/DWL-7700AP_REVA_FIRMWARE_2.00.TFP,2013-05-01 00:00:00,,6993afb2b998994b2525bd80a5aa4f9d39ee3177,7fbbe103de26997e646fdc8eedaba14d
B,DWL-7700AP,3.00,ftp://ftp.dlink.ca/PRODUCTS/DWL-7700AP/DWL-7700AP_REVB_FIRMWARE_3.00.TFP,2013-05-01 00:00:00,,2ccd984b9ec180b11c485f6243f6045d7de20430,a5ca9f713e9d3427d33fe0d73a4c0b71
C,DWL-7700AP,3.30,ftp://ftp.dlink.ca/PRODUCTS/DWL-7700AP/DWL-7700AP_REVC_FIRMWARE_3.30.TFP,2013-05-01 00:00:00,,7fe05c0e3729c6c9149fce92917a39b50ab5317d,9c4a59c35cecdccb0e48aec3ffa2aa18
A,DWL-8200AP,1.20,ftp://ftp.dlink.ca/PRODUCTS/DWL-8200AP/DWL-8200AP_REVA_FIRMWARE_1.20.TFP,2013-05-01 00:00:00,,92d8a750d4fff19166ebe8440cf4a7b6c5e40c92,160761894889e388be642d1991fcbe3e
B,DWL-8200AP,2.10,ftp://ftp.dlink.ca/PRODUCTS/DWL-8200AP/DWL-8200AP_REVB_FIRMWARE_2.10.TFP,2013-05-01 00:00:00,,5c486a0d1e2396b89bef72b03c2b4575f2592383,9f828981f71ce8eaf35b3d64c26d2765
ALL,DWL-8500AP,3.0.0.16,ftp://ftp.dlink.ca/PRODUCTS/DWL-8500AP/DWL-8500AP_FIRMWARE_3.0.0.16.TAR,2013-05-01 00:00:00,,dbca1a885f963b75b0e1a79f24d0995791a8c0e1,68433ab68390b301ba66df6087c96d15
A,DWL-900AP+,2.61,ftp://ftp.dlink.ca/PRODUCTS/DWL-900APPLUS/DWL-900APPLUS_FIRMWARE_2.61.BIN,2013-05-01 00:00:00,,80fda176eb8cb8116bd458a3e41987721515d833,494dd781af12c187cdab891ebd8220c9
ALL,DWL-8600AP,3.0.0.16,ftp://ftp.dlink.ca/PRODUCTS/DWL-8600AP/DWL-8600AP_FIRMWARE_30016.ZIP,2013-05-01 00:00:00,,10bdfb69407d37497f307a62c3362abc344d26d7,a7abbe2ae3844d7fab50becc33f22ec2
C,DWL-900AP+,3.07B1,ftp://ftp.dlink.ca/PRODUCTS/DWL-900APPLUS/DWL-900APPLUS_REVC_FIRMWARE_3.07B1.BIN,2013-05-01 00:00:00,,2d0af3d74981aec5f41256ef5d79f213040fee97,f9aafc567f8828bfde840a240d05744e
ALL,DWL-8600AP,4.3.0.2,ftp://ftp.dlink.ca/PRODUCTS/DWL-8600AP/DWL-8600AP_FIRMWARE_4.3.0.2.zip,2015-08-01 00:00:00,,82e61aba3c73ace484bbad603c9b8d975f21be8d,c14c8ad9ff97566a9a779cf9079609cd
A,DWL-8610AP,4.3.0.2,ftp://ftp.dlink.ca/PRODUCTS/DWL-8610AP/DWL-8610AP_REVA_FIRMWARE_4.3.0.2.B042.ZIP,2015-08-13 00:00:00,,88fce39593aa19ab3140fa127c362f61c8a6c99a,5ab0e1b630f63f701eb10139d5c6026c
A1,DWL-8710AP,4.5.0.1,ftp://ftp.dlink.ca/PRODUCTS/DWL-8710AP/DWL-8710_FIRMWARE_4.5.0.1.tar,2016-07-13 00:00:00,,23d9338a306e05436eae0ba6fa7bd2b8360bf1a1,9d24906109a74baac0f2391760a0697d
A,DWL-G700AP,1.02,ftp://ftp.dlink.ca/PRODUCTS/DWL-G700AP/DWL-G700AP_REVA_FIRMWARE_1.02.BIN,2013-05-01 00:00:00,,4db7d6cc6af931149538baa39dc5fb4dd152088d,5d1180fd990b3e1097514e02906665e3
B,DWL-G700AP,2.20,ftp://ftp.dlink.ca/PRODUCTS/DWL-G700AP/DWL-G700AP_REVB_FIRMWARE_2.20.BIN,2013-05-01 00:00:00,,ca1f1a4c1b9c41781c909c816017401802078c50,09c16be42586aa7d12d491287633f9aa
ALL,DWL-G730AP,2.00,ftp://ftp.dlink.ca/PRODUCTS/DWL-G730AP/DWL-G730AP_REVB_FIRMWARE_2.00.BIN,2014-05-06 00:00:00,,4dedd36ff11af5a40565857212a9048f34941d62,68c3654a92a23b6009f9975461abe77e
ALL,DWL-G730AP,1.10,ftp://ftp.dlink.ca/PRODUCTS/DWL-G730AP/DWL-G730AP_REVA_FIRMWARE_1.10.BIN,2014-05-06 00:00:00,,ef8b251987dc35a5661bcd055cdca0d935f95460,da5c0e116e2472acbf75e2a34e790719
ALL,DWL-G800AP,1.05,ftp://ftp.dlink.ca/PRODUCTS/DWL-G800AP/DWL-G800AP_FIRMWARE_1.05.BIN,2013-05-01 00:00:00,,00e0df46dfc3330ae0cdd274f2e8b866df6baa9c,26beefdf15363031d09818dad883beee
ALL,DWL-G810,2.13,ftp://ftp.dlink.ca/PRODUCTS/DWL-G810/DWL-G810_FIRMWARE_2.13.BIN,2013-05-01 00:00:00,,3d5e7fd980ebfcf6880781146abfe466dbe016ca,29b73188a1352e5da91154b1d02f82d8
A,DWL-G820,1.00,ftp://ftp.dlink.ca/PRODUCTS/DWL-G820/DWL-G820_REVA_FIRMWARE_1.00.TFP,2013-05-01 00:00:00,,97b3ccdf1986507e7b92d433558bfd050cb02db1,0a47410a7ea97856fe9f2c9d495f1a5b
B,DWL-G820,2.20,ftp://ftp.dlink.ca/PRODUCTS/DWL-G820/DWL-G820_REVB_FIRMWARE_2.20.TFP,2013-05-01 00:00:00,,82f28099b7ba638ffea1d70c8cf48fad0ad2c7e2,3131f74b6ddd182a6fec77f8bd5a9207
ALL,DWS-1008,5.06.10,ftp://ftp.dlink.ca/PRODUCTS/DWS-1008/DWS-1008_FIRMWARE_5.06.10.REL,2013-05-01 00:00:00,,07ebf7c9d0805f4921a71483f517fc3b563bf4bf,04379cb16dbd01d829fed824a836b4a1
A,DWS-3024L,3.0.0.16,ftp://ftp.dlink.ca/PRODUCTS/DWS-3024L/DWS-3024L_REVA_FIRMWARE_3.0.0.16.OPR,2013-05-01 00:00:00,,d6f18fc5160802c5c5d5f5532c81f9f98249235b,505f75b155591b78bd03bd3814c5d1af
A,DWS-3026,3.0.0.16,ftp://ftp.dlink.ca/PRODUCTS/DWS-3026/DWS-3026_REVA_FIRMWARE_3.0.0.16.OPR,2013-05-01 00:00:00,,d6f18fc5160802c5c5d5f5532c81f9f98249235b,505f75b155591b78bd03bd3814c5d1af
A,DWS-3160-24PC,4.3.1.3,ftp://ftp.dlink.ca/PRODUCTS/DWS-3160-24PC/DWS-3160-24PC_REVA_FIRMWARE_4.3.1.3.had,2014-08-26 00:00:00,,954794aa1f120639088c56b58071db998f28cabd,f86b8a3850fa7b68e6b7d383f21c340e
A,DWS-3227,1.01.86,ftp://ftp.dlink.ca/PRODUCTS/DWS-3227/DWS-3227_FIRMWARE_10186.ZIP,2013-05-01 00:00:00,,93595f48ac6953b6767bb771d0cffacc03c11393,238ab154e0065e6c73b8d2e3f7daad89
A,DWS-3227P,1.01.86,ftp://ftp.dlink.ca/PRODUCTS/DWS-3227P/DWS-3227P_FIRMWARE_10186.ZIP,2013-05-01 00:00:00,,93595f48ac6953b6767bb771d0cffacc03c11393,238ab154e0065e6c73b8d2e3f7daad89
A,DWS-4026,4.3.0.3,ftp://ftp.dlink.ca/PRODUCTS/DWS-4026/DWS-4026_REVA_FIRMWARE_4.3.0.3_B028.stk,2016-05-06 00:00:00,,e83cd3968930049c2080bfba88be41ff5e287144,4ba3b34d315f5a6edbf111e54112ce81
A,DXS-3227,1.1.0.11,ftp://ftp.dlink.ca/PRODUCTS/DXS-3227/DXS-3227_FIRMWARE_1.1.0.11.ZIP,2013-05-01 00:00:00,,41c4dc37d7cd6c8b95221919e9393d80c0fda87c,ab4fecc934d6cd8c55ba2d5bf4b5b74c
A,DXS-1210-12SC,1.10.013,ftp://ftp.dlink.ca/PRODUCTS/dxs-1210-12sc/DXS-1210-12TC_FIRMWARE_1.10.013.hex,2016-01-13 00:00:00,,f368d117e96f40bf888cbb366ee857e7fabe124d,c2736e36b1cd5c7d4d8c3d3f6b2155f6
A,DXS-3227P,10186,ftp://ftp.dlink.ca/PRODUCTS/DXS-3227P/DXS-3227P_FIRMWARE_10186.ZIP,2013-05-01 00:00:00,,93595f48ac6953b6767bb771d0cffacc03c11393,238ab154e0065e6c73b8d2e3f7daad89
A,DXS-1210-12TC,1.10.013,ftp://ftp.dlink.ca/PRODUCTS/dxs-1210-12Tc/DXS-1210-12TC_FIRMWARE_1.10.013.hex,2016-01-13 00:00:00,,f368d117e96f40bf888cbb366ee857e7fabe124d,c2736e36b1cd5c7d4d8c3d3f6b2155f6
A,DXS-3250,1.1.0.11,ftp://ftp.dlink.ca/PRODUCTS/DXS-3250/DXS-3250_FIRMWARE_1.1.0.11.ROS,2013-05-01 00:00:00,,3103ff70d1be759e88eb41d2de19616418b3e1cb,178bfd86d22476f52d59d17fdfd38515
ALL,DXS-3326GSR,4.40B04,ftp://ftp.dlink.ca/PRODUCTS/DXS-3326GSR/DXS-3326GSR_FIRMWARE_4.40B04.HAD,2013-05-01 00:00:00,,34146154b4cfa75b1655333a2d5723f2d0d02789,fea32c1735c1fa0bd34608b1ca342329
ALL,DXS-3350SR,4.40B04,ftp://ftp.dlink.ca/PRODUCTS/DXS-3350SR/DXS-3350SR_FIRMWARE_4.40B04.HAD,2013-05-01 00:00:00,,34146154b4cfa75b1655333a2d5723f2d0d02789,fea32c1735c1fa0bd34608b1ca342329
A,EBR-2310,1.05,ftp://ftp.dlink.ca/PRODUCTS/EBR-2310/EBR-2310_REVA_FIRMWARE_1.05.BIN,2013-05-01 00:00:00,,5a81f9489ba79afe47baa0b096de3f08ccd9c0e3,0495bab04193dbe3b6c97f81aa3a100d
B,EBR-2310,2.01,ftp://ftp.dlink.ca/PRODUCTS/EBR-2310/EBR-2310_REVB_FIRMWARE_2.01.BIN,2013-05-01 00:00:00,,a9757485a5698b2aa9767acd57777add2ebfd6ec,36d8d92eaa8a521d71f9f1c71c7c31dc
C,EBR-2310,3.01,ftp://ftp.dlink.ca/PRODUCTS/EBR-2310/EBR-2310_REVC_FIRMWARE_3.01.BIN,2013-05-30 00:00:00,,469bfc108fc05eba2b0e4241b02c02fe2d38d777,5417632408c8bf98cc7547b9a48a79ba
B,DXS-3600-16S,2.40.046,ftp://ftp.dlink.ca/PRODUCTS/DXS-3600_SERIES/DXS-3600_REVB_FIRMWARE_2.40.046_WW.ZIP,2015-12-01 00:00:00,,50d314575cce197cd8d9ce889d66dd0d70812f25,97f4fef38ee533b9a851c27c24812369
B,DXS-3600-32S,2.40.046,ftp://ftp.dlink.ca/PRODUCTS/DXS-3600_SERIES/DXS-3600_REVB_FIRMWARE_2.40.046_WW.ZIP,2015-12-01 00:00:00,,50d314575cce197cd8d9ce889d66dd0d70812f25,97f4fef38ee533b9a851c27c24812369
B,WBR-1310,2.02,ftp://ftp.dlink.ca/PRODUCTS/WBR-1310/WBR-1310_REVB_FIRMWARE_2.02.BIN,2013-05-01 00:00:00,,1567991a83332164894de9652bbd0f144f2cedd1,85e4c8604c6fc600c9084eae9b29cd0e
D,WBR-1310,4.13,ftp://ftp.dlink.ca/PRODUCTS/WBR-1310/WBR-1310_REVD_FIRMWARE_4.13.BIN,2013-05-01 00:00:00,,ac9f527c7d58ed80aac9de536ca958cfbfe155c0,36787770a817498eeb7a2cdcdc7ec632
A,WBR-2310,1.05B15,ftp://ftp.dlink.ca/PRODUCTS/WBR-2310/WBR-2310_REVA_FIRMWARE_1.05B15.BIN,2013-05-01 00:00:00,,a1ecc04ac4fdf833968fa307bc53be3cf8501f2e,34c039e84861dc355abf08f7fe2b290b
B,WBR-2310,2.04,ftp://ftp.dlink.ca/PRODUCTS/WBR-2310/WBR-2310_REVB_FIRMWARE_2.04.BIN,2013-05-01 00:00:00,,4037bf67e634d6b1c51b7ad2968c6227f337481a,165ee472010f226993545c0c89c101c6
